t,x,dx,ddx,f,x2,dx2,xdx,c
9.832381,0.002032,-0.022138,-0.5381,3.966221,4.13E-06,0.28955161,-4.50E-05,1
9.832481,0.00203,-0.022129,-0.500855,3.947251,4.12E-06,0.250855731,-4.49E-05,1
9.832581,0.002028,-0.022002,-0.394142,3.946855,4.11E-06,0.155347916,-4.46E-05,1
9.832681,0.002026,-0.022062,-0.406431,3.913189,4.10E-06,0.165186158,-4.47E-05,1
9.832781,0.002024,-0.021998,-0.343827,3.932806,4.10E-06,0.118217006,-4.45E-05,1
9.832881,0.002022,-0.021878,-0.251273,3.916695,4.09E-06,0.063138121,-4.42E-05,1
9.832981,0.00202,-0.021885,-0.240587,3.886383,4.08E-06,0.057882105,-4.42E-05,1
9.833081,0.002018,-0.021772,-0.158278,3.892202,4.07E-06,0.025051925,-4.39E-05,1
9.833181,0.002015,-0.021786,-0.156981,3.863927,4.06E-06,0.024643034,-4.39E-05,1
9.833281,0.002013,-0.021739,-0.11927,3.872063,4.05E-06,0.014225333,-4.38E-05,1
9.833381,0.002011,-0.021634,-0.049519,3.862431,4.04E-06,0.002452131,-4.35E-05,1
9.833481,0.002009,-0.021656,-0.059708,3.837742,4.04E-06,0.003565045,-4.35E-05,1
9.833581,0.002007,-0.021617,-0.032497,3.848791,4.03E-06,0.001056055,-4.34E-05,1
9.833681,0.002005,-0.02158,-0.008336,3.841871,4.02E-06,6.95E-05,-4.33E-05,1
9.833781,0.002003,-0.021545,0.013043,3.836195,4.01E-06,0.00017012,-4.32E-05,1
9.833881,0.002001,-0.021392,0.103886,3.831258,4.00E-06,0.010792301,-4.28E-05,1
9.833981,0.001999,-0.021429,0.075781,3.794014,4.00E-06,0.00574276,-4.28E-05,1
9.834081,0.001997,-0.021403,0.086675,3.810541,3.99E-06,0.007512556,-4.27E-05,1
9.834181,0.001994,-0.021379,0.095989,3.808303,3.98E-06,0.009213888,-4.26E-05,1
9.834281,0.001992,-0.021356,0.103873,3.806972,3.97E-06,0.0107896,-4.25E-05,1
9.834381,0.00199,-0.021275,0.146465,3.806057,3.96E-06,0.021451996,-4.23E-05,1
9.834481,0.001988,-0.021258,0.147572,3.789033,3.95E-06,0.021777495,-4.23E-05,1
9.834581,0.001986,-0.021243,0.14802,3.790683,3.94E-06,0.02190992,-4.22E-05,1
9.834681,0.001984,-0.021168,0.183882,3.792139,3.94E-06,0.03381259,-4.20E-05,1
9.834781,0.001982,-0.021158,0.178908,3.777315,3.93E-06,0.032008072,-4.19E-05,1
9.834881,0.00198,-0.021029,0.245869,3.780995,3.92E-06,0.060451565,-4.16E-05,1
9.834981,0.001978,-0.021087,0.19615,3.751325,3.91E-06,0.038474823,-4.17E-05,1
9.835081,0.001976,-0.021022,0.223513,3.774857,3.90E-06,0.049958061,-4.15E-05,1
9.835181,0.001974,-0.02102,0.210885,3.762584,3.90E-06,0.044472483,-4.15E-05,1
9.835281,0.001972,-0.021019,0.198969,3.76903,3.89E-06,0.039588663,-4.14E-05,1
9.835381,0.00197,-0.020898,0.259723,3.774899,3.88E-06,0.067456037,-4.12E-05,1
9.835481,0.001968,-0.020904,0.240471,3.74764,3.87E-06,0.057826302,-4.11E-05,1
9.835581,0.001966,-0.02085,0.258594,3.756874,3.87E-06,0.066870857,-4.10E-05,1
9.835681,0.001964,-0.020799,0.273676,3.748433,3.86E-06,0.074898553,-4.08E-05,1
9.835781,0.001962,-0.020751,0.286017,3.741517,3.85E-06,0.081805724,-4.07E-05,1
9.835881,0.00196,-0.020646,0.331893,3.735599,3.84E-06,0.110152963,-4.05E-05,1
9.835981,0.001958,-0.020607,0.335233,3.714111,3.83E-06,0.112381164,-4.03E-05,1
9.836081,0.001956,-0.020571,0.336978,3.711798,3.83E-06,0.113554172,-4.02E-05,1
9.836181,0.001954,-0.020477,0.373307,3.709757,3.82E-06,0.139358116,-4.00E-05,1
9.836281,0.001952,-0.020448,0.368063,3.691867,3.81E-06,0.135470372,-3.99E-05,1
9.836381,0.00195,-0.020301,0.434105,3.692881,3.80E-06,0.188447151,-3.96E-05,1
9.836481,0.001948,-0.020283,0.418896,3.660913,3.79E-06,0.175473859,-3.95E-05,1
9.836581,0.001946,-0.020206,0.43995,3.66599,3.79E-06,0.193556003,-3.93E-05,1
9.836681,0.001944,-0.020134,0.456969,3.653892,3.78E-06,0.208820667,-3.91E-05,1
9.836781,0.001942,-0.020066,0.470362,3.643783,3.77E-06,0.221240411,-3.90E-05,1
9.836881,0.001941,-0.019882,0.552503,3.635101,3.77E-06,0.305259565,-3.86E-05,1
9.836981,0.001939,-0.019889,0.515094,3.594748,3.76E-06,0.265321829,-3.86E-05,1
9.837081,0.001937,-0.019775,0.552185,3.608753,3.75E-06,0.304908274,-3.83E-05,1
9.837181,0.001935,-0.019669,0.58297,3.588032,3.74E-06,0.339854021,-3.81E-05,1
9.837281,0.001933,-0.019629,0.572074,3.570532,3.74E-06,0.327268661,-3.79E-05,1
9.837381,0.001932,-0.019471,0.632386,3.571699,3.73E-06,0.399912053,-3.76E-05,1
9.837481,0.00193,-0.019383,0.647401,3.540076,3.72E-06,0.419128055,-3.74E-05,1
9.837581,0.001928,-0.01924,0.694338,3.529163,3.72E-06,0.482105258,-3.71E-05,1
9.837681,0.001926,-0.019225,0.661312,3.50304,3.71E-06,0.437333561,-3.70E-05,1
9.837781,0.001924,-0.019092,0.701749,3.513337,3.70E-06,0.492451659,-3.67E-05,1
9.837881,0.001923,-0.018966,0.734954,3.489768,3.70E-06,0.540157382,-3.65E-05,1
9.837981,0.001921,-0.018848,0.761647,3.469813,3.69E-06,0.580106153,-3.62E-05,1
9.838081,0.001919,-0.018678,0.818491,3.452397,3.68E-06,0.669927517,-3.58E-05,1
9.838181,0.001918,-0.018637,0.793772,3.420849,3.68E-06,0.630073988,-3.57E-05,1
9.838281,0.001916,-0.018479,0.841073,3.426306,3.67E-06,0.707403791,-3.54E-05,1
9.838381,0.001914,-0.01839,0.84384,3.398452,3.66E-06,0.712065946,-3.52E-05,1
9.838481,0.001913,-0.018307,0.843247,3.391223,3.66E-06,0.711065503,-3.50E-05,1
9.838581,0.001911,-0.018168,0.875688,3.385193,3.65E-06,0.766829473,-3.47E-05,1
9.838681,0.001909,-0.018038,0.9012,3.364178,3.64E-06,0.81216144,-3.44E-05,1
9.838781,0.001908,-0.017976,0.884498,3.346362,3.64E-06,0.782336712,-3.43E-05,1
9.838881,0.001906,-0.017857,0.902556,3.34761,3.63E-06,0.814607333,-3.40E-05,1
9.838981,0.001905,-0.017746,0.915263,3.332922,3.63E-06,0.837706359,-3.38E-05,1
9.839081,0.001903,-0.017581,0.959195,3.320953,3.62E-06,0.920055048,-3.35E-05,1
9.839181,0.001901,-0.017546,0.922561,3.294591,3.61E-06,0.851118799,-3.34E-05,1
9.839281,0.0019,-0.017393,0.95887,3.304995,0.00000361,0.919431677,-3.30E-05,1
9.839381,0.001898,-0.01731,0.951501,3.281862,3.60E-06,0.905354153,-3.29E-05,1
9.839481,0.001897,-0.017231,0.941564,3.27914,3.60E-06,0.886542766,-3.27E-05,1
9.839581,0.001895,-0.017097,0.965394,3.277413,3.59E-06,0.931985575,-3.24E-05,1
9.839681,0.001894,-0.017032,0.946975,3.260508,3.59E-06,0.896761651,-3.23E-05,1
9.839781,0.001892,-0.01691,0.96329,3.263118,3.58E-06,0.927927624,-3.20E-05,1
9.839881,0.001891,-0.016795,0.974239,3.249804,3.58E-06,0.949141629,-3.18E-05,1
9.839981,0.001889,-0.016687,0.980406,3.239225,3.57E-06,0.961195925,-3.15E-05,1
9.840081,0.001887,-0.016646,0.946326,3.230766,3.56E-06,0.895532898,-3.14E-05,1
9.840181,0.001886,-0.016607,0.912806,3.240769,3.56E-06,0.833214794,-3.13E-05,1
9.840281,0.001884,-0.016511,0.915901,3.250763,3.55E-06,0.838874642,-3.11E-05,1
9.840381,0.001883,-0.01636,0.951339,3.244621,3.55E-06,0.905045893,-3.08E-05,1
9.840481,0.001881,-0.016279,0.943227,3.224102,3.54E-06,0.889677174,-3.06E-05,1
9.840581,0.00188,-0.016142,0.968664,3.223457,3.53E-06,0.938309945,-3.03E-05,1
9.840681,0.001878,-0.016133,0.915653,3.207229,3.53E-06,0.838420416,-3.03E-05,1
9.840781,0.001877,-0.016065,0.901516,3.227054,3.52E-06,0.812731098,-3.02E-05,1
9.840881,0.001876,-0.015941,0.921779,3.229163,3.52E-06,0.849676525,-2.99E-05,1
9.840981,0.001874,-0.015885,0.900365,3.216235,3.51E-06,0.810657133,-2.98E-05,1
9.841081,0.001873,-0.015832,0.878202,3.222545,3.51E-06,0.771238753,-2.97E-05,1
9.841181,0.001871,-0.015722,0.891457,3.229181,3.50E-06,0.794695583,-2.94E-05,1
9.841281,0.00187,-0.015619,0.899961,3.220003,3.50E-06,0.809929802,-2.92E-05,1
9.841381,0.001868,-0.015582,0.868234,3.213247,3.49E-06,0.753830279,-2.91E-05,1
9.841481,0.001867,-0.015547,0.837075,3.224827,3.49E-06,0.700694556,-2.90E-05,1
9.841581,0.001865,-0.015454,0.84253,3.236289,3.48E-06,0.709856801,-2.88E-05,1
9.841681,0.001864,-0.015367,0.844316,3.231514,3.47E-06,0.712869508,-2.86E-05,1
9.841781,0.001863,-0.015285,0.842855,3.228766,3.47E-06,0.710404551,-2.85E-05,1
9.841881,0.001861,-0.015148,0.87453,3.227488,3.46E-06,0.764802721,-2.82E-05,1
9.841981,0.00186,-0.015139,0.827369,3.211065,3.46E-06,0.684539462,-2.82E-05,1
9.842081,0.001858,-0.01501,0.85472,3.230695,3.45E-06,0.730546278,-2.79E-05,1
9.842181,0.001857,-0.01495,0.839809,3.216121,3.45E-06,0.705279156,-2.78E-05,1
9.842281,0.001856,-0.014893,0.823612,3.221335,3.44E-06,0.678336727,-2.76E-05,1
9.842381,0.001854,-0.014839,0.806334,3.22696,3.44E-06,0.65017452,-2.75E-05,1
9.842481,0.001853,-0.014789,0.788165,3.233362,3.43E-06,0.621204067,-2.74E-05,1
9.842581,0.001852,-0.014622,0.841273,3.240454,3.43E-06,0.707740261,-2.71E-05,1
9.842681,0.00185,-0.014584,0.813171,3.215166,3.42E-06,0.661247075,-2.70E-05,1
9.842781,0.001849,-0.014429,0.857413,3.227063,3.42E-06,0.735157053,-2.67E-05,1
9.842881,0.001848,-0.014463,0.785418,3.205411,3.42E-06,0.616881435,-2.67E-05,1
9.842981,0.001846,-0.014376,0.790976,3.237168,3.41E-06,0.625643033,-2.65E-05,1
9.843081,0.001845,-0.014233,0.829039,3.233285,3.40E-06,0.687305664,-2.63E-05,1
9.843181,0.001844,-0.014159,0.823687,3.21526,3.40E-06,0.678460274,-2.61E-05,1
9.843281,0.001843,-0.01403,0.851993,3.2169,3.40E-06,0.725892072,-2.59E-05,1
9.843381,0.001841,-0.013968,0.837937,3.202773,3.39E-06,0.702138416,-2.57E-05,1
9.843481,0.00184,-0.01379,0.894501,3.208028,3.39E-06,0.800132039,-2.54E-05,1
9.843581,0.001839,-0.013802,0.83326,3.18072,3.38E-06,0.694322228,-2.54E-05,1
9.843681,0.001838,-0.013634,0.884148,3.207335,3.38E-06,0.781717686,-2.51E-05,1
9.843781,0.001836,-0.013596,0.85393,3.182296,3.37E-06,0.729196445,-2.50E-05,1
9.843881,0.001835,-0.0135,0.860155,3.194882,3.37E-06,0.739866624,-2.48E-05,1
9.843981,0.001834,-0.01341,0.862559,3.190404,3.36E-06,0.744008028,-2.46E-05,1
9.844081,0.001833,-0.013326,0.861578,3.188012,3.36E-06,0.74231665,-2.44E-05,1
9.844181,0.001832,-0.013186,0.893609,3.187125,3.36E-06,0.798537045,-2.42E-05,1
9.844281,0.00183,-0.013115,0.882695,3.171125,3.35E-06,0.779150463,-2.40E-05,1
9.844381,0.001829,-0.012988,0.905873,3.174707,3.35E-06,0.820605892,-2.38E-05,1
9.844481,0.001828,-0.012929,0.887093,3.162424,3.34E-06,0.786933991,-2.36E-05,1
9.844581,0.001827,-0.012813,0.903305,3.16943,3.34E-06,0.815959923,-2.34E-05,1
9.844681,0.001826,-0.012764,0.878378,3.160288,3.33E-06,0.771547911,-2.33E-05,1
9.844781,0.001825,-0.012658,0.88919,3.170169,3.33E-06,0.790658856,-2.31E-05,1
9.844881,0.001824,-0.012499,0.931543,3.163656,3.33E-06,0.867772361,-2.28E-05,1
9.844981,0.001823,-0.012409,0.929612,3.142938,3.32E-06,0.864178471,-2.26E-05,1
9.845081,0.001822,-0.012264,0.96056,3.142241,3.32E-06,0.922675514,-2.23E-05,1
9.845181,0.001821,-0.012189,0.948447,3.126096,3.32E-06,0.899551712,-2.22E-05,1
9.845281,0.00182,-0.012057,0.970329,3.129628,3.31E-06,0.941538368,-2.19E-05,1
9.845381,0.001819,-0.011994,0.950172,3.117372,3.31E-06,0.90282683,-2.18E-05,1
9.845481,0.001817,-0.011874,0.96494,3.124475,3.30E-06,0.931109204,-2.16E-05,1
9.845581,0.001816,-0.011762,0.974515,3.115494,3.30E-06,0.949679485,-2.14E-05,1
9.845681,0.001815,-0.011716,0.943468,3.109095,3.29E-06,0.890131867,-2.13E-05,1
9.845781,0.001814,-0.011613,0.948637,3.12117,3.29E-06,0.899912158,-2.11E-05,1
9.845881,0.001813,-0.011516,0.949791,3.116751,3.29E-06,0.902102944,-2.09E-05,1
9.845981,0.001812,-0.011365,0.98339,3.114524,3.28E-06,0.967055892,-2.06E-05,1
9.846081,0.001811,-0.011343,0.937539,3.097406,3.28E-06,0.878979377,-2.05E-05,1
9.846181,0.00181,-0.011203,0.965649,3.116584,3.28E-06,0.932477991,-2.03E-05,1
9.846281,0.001809,-0.011131,0.951011,3.10178,3.27E-06,0.904421922,-2.01E-05,1
9.846381,0.001809,-0.011003,0.970653,3.106968,3.27E-06,0.942167246,-1.99E-05,1
9.846481,0.001808,-0.010943,0.948515,3.096254,3.27E-06,0.899680705,-1.98E-05,1
9.846581,0.001807,-0.010826,0.961538,3.104802,3.27E-06,0.924555325,-1.96E-05,1
9.846681,0.001806,-0.010777,0.933585,3.097175,3.26E-06,0.871580952,-1.95E-05,1
9.846781,0.001805,-0.01073,0.905524,3.108544,3.26E-06,0.819973715,-1.94E-05,1
9.846881,0.001804,-0.010566,0.949469,3.119991,3.25E-06,0.901491382,-1.91E-05,1
9.846981,0.001803,-0.010532,0.912882,3.09889,3.25E-06,0.833353546,-1.90E-05,1
9.847081,0.001802,-0.01038,0.949266,3.114804,3.25E-06,0.901105939,-1.87E-05,1
9.847181,0.001801,-0.010297,0.941998,3.097008,3.24E-06,0.887360232,-1.85E-05,1
9.847281,0.0018,-0.01016,0.968185,3.099467,0.00000324,0.937382194,-0.000018288,1
9.847381,0.001799,-0.01015,0.915839,3.086269,3.24E-06,0.838761074,-1.83E-05,1
9.847481,0.001799,-0.010021,0.938288,3.109061,3.24E-06,0.880384371,-1.80E-05,1
9.847581,0.001798,-0.00996,0.918747,3.097574,3.23E-06,0.84409605,-1.79E-05,1
9.847681,0.001797,-0.009842,0.934172,3.105803,3.23E-06,0.872677326,-1.77E-05,1
9.847781,0.001796,-0.009792,0.908439,3.097872,3.23E-06,0.825261417,-1.76E-05,1
9.847881,0.001795,-0.009684,0.918431,3.108964,3.22E-06,0.843515502,-1.74E-05,1
9.847981,0.001794,-0.009583,0.923954,3.103656,3.22E-06,0.853690994,-1.72E-05,1
9.848081,0.001793,-0.009548,0.889507,3.100637,3.21E-06,0.791222703,-1.71E-05,1
9.848181,0.001793,-0.009455,0.891868,3.115817,3.21E-06,0.795428529,-1.70E-05,1
9.848181,0.001792,-0.009368,0.890743,3.115817,3.21E-06,0.793423092,-1.68E-05,1
9.84841,0.001791,-0.009226,0.922543,3.131442,3.21E-06,0.851085587,-1.65E-05,1
9.84841,0.00179,-0.009152,0.91132,3.131442,3.20E-06,0.830504142,-1.64E-05,1
9.848611,0.00179,-0.009083,0.898123,3.123473,3.20E-06,0.806624923,-1.63E-05,1
9.848684,0.001789,-0.009018,0.883228,3.119373,3.20E-06,0.7800917,-1.61E-05,1
9.848684,0.001788,-0.008897,0.902888,3.119373,3.20E-06,0.815206741,-1.59E-05,1
9.848885,0.001787,-0.008843,0.881008,3.119134,3.19E-06,0.776175096,-1.58E-05,1
9.848885,0.001787,-0.008733,0.894504,3.119134,3.19E-06,0.800137406,-1.56E-05,1
9.849084,0.001786,-0.008689,0.867209,3.122321,3.19E-06,0.75205145,-1.55E-05,1
9.849084,0.001785,-0.008587,0.875969,3.122321,3.19E-06,0.767321689,-1.53E-05,1
9.849299,0.001784,-0.008492,0.880556,3.135095,3.18E-06,0.775378869,-1.51E-05,1
9.849299,0.001784,-0.008403,0.881439,3.135095,3.18E-06,0.776934711,-1.50E-05,1
9.849501,0.001783,-0.008258,0.915046,3.134922,3.18E-06,0.837309182,-1.47E-05,1
9.849582,0.001782,-0.008183,0.905447,3.109996,3.18E-06,0.81983427,-1.46E-05,1
9.849681,0.001782,-0.008052,0.929706,3.109511,3.18E-06,0.864353246,-1.43E-05,1
9.849781,0.001781,-0.007989,0.911794,3.097747,3.17E-06,0.831368298,-1.42E-05,1
9.849881,0.00178,-0.00787,0.928684,3.105467,3.17E-06,0.862453972,-1.40E-05,1
9.849981,0.00178,-0.007817,0.904265,3.097077,3.17E-06,0.81769519,-1.39E-05,1
9.850081,0.001779,-0.007708,0.915434,3.107749,3.16E-06,0.838019408,-1.37E-05,1
9.850181,0.001779,-0.007606,0.922006,3.04706,3.16E-06,0.850095064,-1.35E-05,1
9.850281,0.001778,-0.007449,0.960495,2.991444,3.16E-06,0.922550645,-1.32E-05,1
9.850381,0.001777,-0.007422,0.919045,2.922435,3.16E-06,0.844643712,-1.32E-05,1
9.850481,0.001777,-0.007337,0.915112,2.891205,3.16E-06,0.837429973,-1.30E-05,1
9.850581,0.001776,-0.007257,0.908342,2.843929,3.15E-06,0.825085189,-1.29E-05,1
9.850681,0.001776,-0.007181,0.89909,2.799722,3.15E-06,0.808362828,-1.28E-05,1
9.850781,0.001775,-0.007111,0.887678,2.757985,3.15E-06,0.787972232,-1.26E-05,1
9.850881,0.001774,-0.007044,0.874399,2.718585,3.15E-06,0.764573611,-1.25E-05,1
9.850981,0.001774,-0.006981,0.859518,2.681385,3.15E-06,0.738771192,-1.24E-05,1
9.851081,0.001773,-0.006982,0.807275,2.646259,3.14E-06,0.651692926,-1.24E-05,1
9.851181,0.001772,-0.006924,0.794207,2.629585,3.14E-06,0.630764759,-1.23E-05,1
9.851281,0.001772,-0.006928,0.7438,2.596436,3.14E-06,0.55323844,-1.23E-05,1
9.851381,0.001771,-0.006932,0.696584,2.582042,3.14E-06,0.485229269,-1.23E-05,1
9.851481,0.00177,-0.006936,0.652355,2.567546,3.13E-06,0.425567046,-1.23E-05,1
9.851581,0.00177,-0.00694,0.610926,2.55338,3.13E-06,0.373230577,-1.23E-05,1
9.851681,0.001769,-0.007004,0.536121,2.53953,3.13E-06,0.287425727,-1.24E-05,1
9.851781,0.001768,-0.007064,0.468092,2.54249,3.13E-06,0.21911012,-1.25E-05,1
9.851881,0.001767,-0.00712,0.406297,2.543941,3.12E-06,0.165077252,-1.26E-05,1
9.851981,0.001766,-0.007173,0.350233,2.5444,3.12E-06,0.122663154,-1.27E-05,1
9.852081,0.001766,-0.007282,0.263433,2.543942,3.12E-06,0.069396945,-1.29E-05,1
9.852181,0.001765,-0.007325,0.221789,2.559146,3.12E-06,0.049190361,-1.29E-05,1
9.852281,0.001764,-0.007366,0.184193,2.55527,3.11E-06,0.033927061,-1.30E-05,1
9.852381,0.001763,-0.007464,0.11431,2.551219,3.11E-06,0.013066776,-1.32E-05,1
9.852481,0.001762,-0.007496,0.088151,2.563116,3.10E-06,0.007770599,-1.32E-05,1
9.852581,0.001761,-0.007586,0.028719,2.556209,3.10E-06,0.000824781,-1.34E-05,1
9.852681,0.001761,-0.007611,0.012101,2.565884,3.10E-06,0.000146434,-1.34E-05,1
9.852781,0.00176,-0.007754,-0.074626,2.556931,3.10E-06,0.00556904,-1.36E-05,1
9.852881,0.001759,-0.007769,-0.078989,2.581234,3.09E-06,0.006239262,-1.37E-05,1
9.852981,0.001758,-0.007903,-0.15456,2.568755,3.09E-06,0.023888794,-1.39E-05,1
9.853081,0.001757,-0.007969,-0.184778,2.590204,3.09E-06,0.034142909,-1.40E-05,1
9.853181,0.001756,-0.008091,-0.246813,2.591591,3.08E-06,0.060916657,-1.42E-05,1
9.853282,0.001755,-0.008145,-0.264739,2.608806,3.08E-06,0.070086738,-1.43E-05,1
9.853381,0.001754,-0.008197,-0.279626,2.606508,3.08E-06,0.0781907,-1.44E-05,1
9.853481,0.001753,-0.008305,-0.327773,2.60415,3.07E-06,0.10743514,-1.46E-05,1
9.853581,0.001752,-0.008346,-0.333135,2.617346,3.07E-06,0.110978928,-1.46E-05,1
9.853681,0.001751,-0.008506,-0.408675,2.611544,3.07E-06,0.167015256,-1.49E-05,1
9.853781,0.00175,-0.008475,-0.36595,2.638641,3.06E-06,0.133919403,-1.48E-05,1
9.853881,0.001749,-0.008627,-0.434881,2.612125,3.06E-06,0.189121484,-1.51E-05,1
9.853981,0.001748,-0.008649,-0.422222,2.637545,3.06E-06,0.178271417,-1.51E-05,1
9.854081,0.001747,-0.00873,-0.445518,2.625598,3.05E-06,0.198486288,-1.53E-05,1
9.854181,0.001746,-0.008806,-0.464497,2.630951,3.05E-06,0.215757463,-1.54E-05,1
9.854281,0.001745,-0.008878,-0.479596,2.63443,3.05E-06,0.230012323,-1.55E-05,1
9.854381,0.001744,-0.008945,-0.49121,2.636599,3.04E-06,0.241287264,-1.56E-05,1
9.854481,0.001743,-0.008949,-0.463704,2.637556,3.04E-06,0.2150214,-1.56E-05,1
9.854581,0.001742,-0.009012,-0.473731,2.620903,3.03E-06,0.22442106,-1.57E-05,1
9.854681,0.001741,-0.009011,-0.444885,2.62155,3.03E-06,0.197922663,-1.57E-05,1
9.854781,0.00174,-0.00913,-0.489795,2.604249,3.03E-06,0.239899142,-1.59E-05,1
9.854881,0.001739,-0.009123,-0.455714,2.62084,3.02E-06,0.20767525,-1.59E-05,1
9.854981,0.001739,-0.009175,-0.45996,2.601242,3.02E-06,0.211563202,-1.60E-05,1
9.855081,0.001737,-0.009225,-0.462055,2.599627,3.02E-06,0.213494823,-1.60E-05,1
9.855181,0.001736,-0.009331,-0.498243,2.596783,3.01E-06,0.248246087,-1.62E-05,1
9.855281,0.001735,-0.009371,-0.492426,2.609728,3.01E-06,0.242483365,-1.63E-05,1
9.855381,0.001734,-0.009409,-0.485512,2.603705,3.01E-06,0.235721902,-1.63E-05,1
9.855481,0.001733,-0.009505,-0.513656,2.597612,3.00E-06,0.263842486,-1.65E-05,1
9.855581,0.001732,-0.009474,-0.464675,2.607565,3.00E-06,0.215922856,-1.64E-05,1
9.855681,0.001731,-0.009626,-0.527722,2.582309,3.00E-06,0.278490509,-1.67E-05,1
9.855781,0.00173,-0.009588,-0.47353,2.608539,2.99E-06,0.224230661,-1.66E-05,1
9.855881,0.001729,-0.009733,-0.531942,2.580888,2.99E-06,0.282962291,-1.68E-05,1
9.855981,0.001728,-0.009749,-0.50964,2.60533,2.99E-06,0.25973293,-1.68E-05,1
9.856081,0.001726,-0.009895,-0.534988,2.59254,2.98E-06,0.28621216,-1.71E-05,1
9.856181,0.001725,-0.010021,-0.578684,2.597175,2.98E-06,0.334875172,-1.73E-05,1
9.856281,0.001724,-0.010021,-0.578684,2.600052,2.97E-06,0.334875172,-1.73E-05,1
9.856381,0.001723,-0.01008,-0.57921,2.618226,2.97E-06,0.335484224,-1.74E-05,1
9.856481,0.001721,-0.01019,-0.578399,2.61697,2.96E-06,0.334545403,-1.75E-05,1
9.856581,0.00172,-0.010239,-0.572841,2.598718,2.96E-06,0.328146811,-1.76E-05,1
9.856681,0.00172,-0.010239,-0.572841,2.614428,2.96E-06,0.328146811,-1.76E-05,1
9.856781,0.001719,-0.010345,-0.601868,2.610537,2.95E-06,0.362245089,-1.78E-05,1
9.856881,0.001718,-0.010384,-0.58935,2.622892,2.95E-06,0.347333423,-1.78E-05,1
9.856981,0.001717,-0.010541,-0.648167,2.616298,2.95E-06,0.42012046,-1.81E-05,1
9.857081,0.001716,-0.010628,-0.661804,2.642663,2.94E-06,0.437984534,-1.82E-05,1
9.857181,0.001714,-0.010711,-0.671472,2.648472,2.94E-06,0.450874647,-1.84E-05,1
9.857281,0.001713,-0.010848,-0.713597,2.653138,2.93E-06,0.509220678,-1.86E-05,1
9.857381,0.001712,-0.010857,-0.676249,2.672845,2.93E-06,0.45731271,-1.86E-05,1
9.857481,0.00171,-0.011046,-0.748814,2.656405,2.92E-06,0.560722407,-1.89E-05,1
9.857581,0.001709,-0.011103,-0.738237,2.690579,2.92E-06,0.544993868,-1.90E-05,1
9.857681,0.001708,-0.011217,-0.762234,2.686564,2.92E-06,0.581000671,-1.92E-05,1
9.857781,0.001707,-0.011324,-0.780693,2.699074,2.91E-06,0.60948156,-1.93E-05,1
9.857881,0.001705,-0.011484,-0.830193,2.70899,2.91E-06,0.689220417,-1.96E-05,1
9.857981,0.001704,-0.011575,-0.834943,2.733426,2.90E-06,0.697129813,-1.97E-05,1
9.858081,0.001703,-0.011661,-0.836134,2.737714,2.90E-06,0.699120066,-1.99E-05,1
9.858181,0.001701,-0.011741,-0.834176,2.740837,2.89E-06,0.695849599,-2.00E-05,1
9.858281,0.0017,-0.011817,-0.829443,2.74249,0.00000289,0.68797569,-2.01E-05,1
9.858381,0.001699,-0.011948,-0.858275,2.742805,2.89E-06,0.736635976,-2.03E-05,1
9.858481,0.001697,-0.012071,-0.880661,2.758395,2.88E-06,0.775563797,-2.05E-05,1
9.858581,0.001696,-0.012187,-0.897271,2.771052,2.88E-06,0.805095247,-2.07E-05,1
9.858681,0.001694,-0.012295,-0.908718,2.781394,2.87E-06,0.825768404,-2.08E-05,1
9.858781,0.001693,-0.012398,-0.915561,2.789594,2.87E-06,0.838251945,-2.10E-05,1
9.858881,0.001692,-0.012494,-0.918311,2.795822,2.86E-06,0.843295093,-2.11E-05,1
9.858981,0.00169,-0.012584,-0.917435,2.800235,2.86E-06,0.841686979,-2.13E-05,1
9.859081,0.001689,-0.012729,-0.949358,2.802981,2.85E-06,0.901280612,-2.15E-05,1
9.859181,0.001687,-0.012865,-0.974148,2.820699,2.85E-06,0.948964326,-2.17E-05,1
9.859281,0.001686,-0.012993,-0.992545,2.8352,2.84E-06,0.985145577,-2.19E-05,1
9.859381,0.001684,-0.013054,-0.969228,2.847127,2.84E-06,0.939402916,-2.20E-05,1
9.859481,0.001683,-0.013111,-0.945136,2.840171,2.83E-06,0.893282058,-2.21E-05,1
9.859581,0.001681,-0.013224,-0.956445,2.832834,2.83E-06,0.914787038,-2.22E-05,1
9.859681,0.00168,-0.013271,-0.926995,2.841271,2.82E-06,0.85931973,-2.23E-05,1
9.859781,0.001679,-0.013374,-0.933636,2.83075,2.82E-06,0.87167618,-2.25E-05,1
9.859881,0.001677,-0.013472,-0.936142,2.836677,2.81E-06,0.876361844,-2.26E-05,1
9.859981,0.001676,-0.013564,-0.934987,2.840359,2.81E-06,0.87420069,-2.27E-05,1
9.860081,0.001674,-0.01365,-0.9306,2.842381,2.80E-06,0.86601636,-2.29E-05,1
9.860181,0.001673,-0.013731,-0.923374,2.842871,2.80E-06,0.852619544,-2.30E-05,1
9.860281,0.001671,-0.013807,-0.913665,2.841961,2.79E-06,0.834783732,-2.31E-05,1
9.860381,0.00167,-0.013878,-0.901796,2.83977,2.79E-06,0.813236026,-2.32E-05,1
9.860481,0.001668,-0.013946,-0.888063,2.836412,2.78E-06,0.788655892,-2.33E-05,1
9.860581,0.001667,-0.014009,-0.872731,2.831991,2.78E-06,0.761659398,-2.34E-05,1
